Orthogroup	Species	Mycoplasma_hyopneumoniae	Orthologs
OG0000253	Mycoplasma_agalactiae	gi|71851674|gb|AAZ44282.1|	gi|290752842|emb|CBH40817.1|
OG0000253	Mycoplasma_genitalium	gi|71851674|gb|AAZ44282.1|	gi|3844744|gb|AAC71368.1|
OG0000253	Mycoplasma_gallisepticum	gi|71851674|gb|AAZ44282.1|	gi|284811864|gb|AAP56400.2|
OG0000254	Mycoplasma_agalactiae	gi|71851536|gb|AAZ44144.1|	gi|290752844|emb|CBH40819.1|
OG0000254	Mycoplasma_gallisepticum	gi|71851536|gb|AAZ44144.1|	gi|284811920|gb|AAP56492.2|
OG0000254	Mycoplasma_genitalium	gi|71851536|gb|AAZ44144.1|	gi|3844936|gb|AAC71577.1|
OG0000255	Mycoplasma_genitalium	gi|144227436|gb|AAZ44129.2|	gi|3844921|gb|AAC71564.1|
OG0000255	Mycoplasma_gallisepticum	gi|144227436|gb|AAZ44129.2|	gi|31541522|gb|AAP56822.1|
OG0000255	Mycoplasma_agalactiae	gi|144227436|gb|AAZ44129.2|	gi|290752845|emb|CBH40820.1|
OG0000256	Mycoplasma_agalactiae	gi|144227638|gb|AAZ44533.2|	gi|290752846|emb|CBH40821.1|
OG0000256	Mycoplasma_gallisepticum	gi|144227638|gb|AAZ44533.2|	gi|284812068|gb|AAP56728.2|
OG0000256	Mycoplasma_genitalium	gi|144227638|gb|AAZ44533.2|	gi|1045937|gb|AAC71466.1|
OG0000257	Mycoplasma_gallisepticum	gi|71851612|gb|AAZ44220.1|	gi|31541418|gb|AAP56719.1|
OG0000257	Mycoplasma_genitalium	gi|71851612|gb|AAZ44220.1|	gi|3844838|gb|AAC71455.1|
OG0000257	Mycoplasma_agalactiae	gi|71851612|gb|AAZ44220.1|	gi|290752849|emb|CBH40824.1|
OG0000258	Mycoplasma_agalactiae	gi|71851611|gb|AAZ44219.1|	gi|290752850|emb|CBH40825.1|
OG0000258	Mycoplasma_genitalium	gi|71851611|gb|AAZ44219.1|	gi|3844836|gb|AAC71453.1|
OG0000258	Mycoplasma_gallisepticum	gi|71851611|gb|AAZ44219.1|	gi|284812059|gb|AAP56717.2|
OG0000259	Mycoplasma_agalactiae	gi|144227423|gb|AAZ44105.2|	gi|290752853|emb|CBH40828.1|
OG0000259	Mycoplasma_genitalium	gi|144227423|gb|AAZ44105.2|	gi|3844798|gb|AAC71419.1|
OG0000259	Mycoplasma_gallisepticum	gi|144227423|gb|AAZ44105.2|	gi|31541384|gb|AAP56685.1|
OG0000260	Mycoplasma_gallisepticum	gi|71851496|gb|AAZ44104.1|	gi|31541403|gb|AAP56704.1|
OG0000260	Mycoplasma_genitalium	gi|71851496|gb|AAZ44104.1|	gi|3844803|gb|AAC71423.1|
OG0000260	Mycoplasma_agalactiae	gi|71851496|gb|AAZ44104.1|	gi|290752854|emb|CBH40829.1|
OG0000261	Mycoplasma_agalactiae	gi|71851931|gb|AAZ44539.1|	gi|290752855|emb|CBH40830.1|
OG0000261	Mycoplasma_gallisepticum	gi|71851931|gb|AAZ44539.1|	gi|284811916|gb|AAP56486.2|
OG0000261	Mycoplasma_genitalium	gi|71851931|gb|AAZ44539.1|	gi|1045949|gb|AAC71477.1|
OG0000262	Mycoplasma_agalactiae	gi|71852053|gb|AAZ44661.1|	gi|290752856|emb|CBH40831.1|
OG0000262	Mycoplasma_genitalium	gi|71852053|gb|AAZ44661.1|	gi|1046011|gb|AAC71533.1|
OG0000262	Mycoplasma_gallisepticum	gi|71852053|gb|AAZ44661.1|	gi|31541585|gb|AAP56885.1|
OG0000264	Mycoplasma_gallisepticum	gi|144227483|gb|AAZ44228.2|	gi|31541764|gb|AAP57063.1|
OG0000264	Mycoplasma_genitalium	gi|144227483|gb|AAZ44228.2|	gi|3845057|gb|AAC72482.1|
OG0000264	Mycoplasma_agalactiae	gi|144227483|gb|AAZ44228.2|	gi|290752872|emb|CBH40847.1|
OG0000265	Mycoplasma_gallisepticum	gi|144227639|gb|AAZ44534.2|	gi|284812134|gb|AAP56814.2|
OG0000265	Mycoplasma_genitalium	gi|144227639|gb|AAZ44534.2|	gi|3844656|gb|AAC71263.1|
OG0000265	Mycoplasma_agalactiae	gi|144227639|gb|AAZ44534.2|	gi|290752874|emb|CBH40849.1|
OG0000266	Mycoplasma_genitalium	gi|71851539|gb|AAZ44147.1|	gi|1045721|gb|AAC71264.1|
OG0000266	Mycoplasma_gallisepticum	gi|71851539|gb|AAZ44147.1|	gi|31541337|gb|AAP56638.1|
OG0000266	Mycoplasma_agalactiae	gi|71851539|gb|AAZ44147.1|	gi|290752876|emb|CBH40851.1|
OG0000267	Mycoplasma_genitalium	gi|71851965|gb|AAZ44573.1|	gi|84626125|gb|AAC71522.2|
OG0000267	Mycoplasma_gallisepticum	gi|71851965|gb|AAZ44573.1|	gi|31541361|gb|AAP56662.1|
OG0000267	Mycoplasma_agalactiae	gi|71851965|gb|AAZ44573.1|	gi|290752880|emb|CBH40855.1|
OG0000268	Mycoplasma_agalactiae	gi|144227452|gb|AAZ44165.2|	gi|290752887|emb|CBH40862.1|
OG0000268	Mycoplasma_genitalium	gi|144227452|gb|AAZ44165.2|	gi|3844676|gb|AAC71307.1|
OG0000268	Mycoplasma_gallisepticum	gi|144227452|gb|AAZ44165.2|	gi|284812177|gb|AAP56882.2|
OG0000269	Mycoplasma_agalactiae	gi|71851558|gb|AAZ44166.1|	gi|290752888|emb|CBH40863.1|
OG0000269	Mycoplasma_gallisepticum	gi|71851558|gb|AAZ44166.1|	gi|31541583|gb|AAP56883.1|
OG0000269	Mycoplasma_genitalium	gi|71851558|gb|AAZ44166.1|	gi|3844675|gb|AAC71306.1|
OG0000270	Mycoplasma_genitalium	gi|71851559|gb|AAZ44167.1|	gi|3844674|gb|AAC71305.1|
OG0000270	Mycoplasma_gallisepticum	gi|71851559|gb|AAZ44167.1|	gi|284812178|gb|AAP56884.2|
OG0000270	Mycoplasma_agalactiae	gi|71851559|gb|AAZ44167.1|	gi|290752889|emb|CBH40864.1|
OG0000271	Mycoplasma_agalactiae	gi|144227714|gb|AAZ44678.2|	gi|290752908|emb|CBH40883.1|
OG0000271	Mycoplasma_gallisepticum	gi|144227714|gb|AAZ44678.2|	gi|31541620|gb|AAP56920.1|
OG0000271	Mycoplasma_genitalium	gi|144227714|gb|AAZ44678.2|	gi|3844916|gb|AAC71560.1|
OG0000272	Mycoplasma_agalactiae	gi|71852093|gb|AAZ44701.1|	gi|290752912|emb|CBH40887.1|
OG0000272	Mycoplasma_gallisepticum	gi|71852093|gb|AAZ44701.1|	gi|31541262|gb|AAP56564.1|
OG0000272	Mycoplasma_genitalium	gi|71852093|gb|AAZ44701.1|	gi|84626139|gb|AAC71565.2|
OG0000273	Mycoplasma_gallisepticum	gi|71852094|gb|AAZ44702.1|	gi|284811968|gb|AAP56563.2|
OG0000273	Mycoplasma_genitalium	gi|71852094|gb|AAZ44702.1|	gi|3844923|gb|AAC71566.1|
OG0000273	Mycoplasma_agalactiae	gi|71852094|gb|AAZ44702.1|	gi|290752913|emb|CBH40888.1|
OG0000274	Mycoplasma_agalactiae	gi|71852095|gb|AAZ44703.1|	gi|290752942|emb|CBH40917.1|
OG0000274	Mycoplasma_genitalium	gi|71852095|gb|AAZ44703.1|	gi|3844948|gb|AAC71588.1|
OG0000274	Mycoplasma_gallisepticum	gi|71852095|gb|AAZ44703.1|	gi|31541195|gb|AAP56497.1|
OG0000275	Mycoplasma_agalactiae	gi|71852096|gb|AAZ44704.1|	gi|290752943|emb|CBH40918.1|
OG0000275	Mycoplasma_gallisepticum	gi|71852096|gb|AAZ44704.1|	gi|31541194|gb|AAP56496.1|
OG0000275	Mycoplasma_genitalium	gi|71852096|gb|AAZ44704.1|	gi|3844947|gb|AAC71587.1|
OG0000276	Mycoplasma_agalactiae	gi|144227509|gb|AAZ44294.2|	gi|290752945|emb|CBH40920.1|
OG0000276	Mycoplasma_gallisepticum	gi|144227509|gb|AAZ44294.2|	gi|284811876|gb|AAP56425.2|
OG0000276	Mycoplasma_genitalium	gi|144227509|gb|AAZ44294.2|	gi|3844726|gb|AAC71353.1|
OG0000277	Mycoplasma_agalactiae	gi|71851626|gb|AAZ44234.1|	gi|290752946|emb|CBH40921.1|
OG0000277	Mycoplasma_gallisepticum	gi|71851626|gb|AAZ44234.1|	gi|31541551|gb|AAP56851.1|
OG0000277	Mycoplasma_genitalium	gi|71851626|gb|AAZ44234.1|	gi|3844961|gb|AAC71600.1|
OG0000278	Mycoplasma_agalactiae	gi|144227469|gb|AAZ44192.2|	gi|290752948|emb|CBH40923.1|
OG0000278	Mycoplasma_gallisepticum	gi|144227469|gb|AAZ44192.2|	gi|31541542|gb|AAP56842.1|
OG0000278	Mycoplasma_genitalium	gi|144227469|gb|AAZ44192.2|	gi|3844939|gb|AAC71580.1|
OG0000279	Mycoplasma_agalactiae	gi|71851761|gb|AAZ44369.1|	gi|290752949|emb|CBH40924.1|
OG0000279	Mycoplasma_genitalium	gi|71851761|gb|AAZ44369.1|	gi|84626142|gb|AAC72466.2|
OG0000279	Mycoplasma_gallisepticum	gi|71851761|gb|AAZ44369.1|	gi|284812232|gb|AAP56976.2|
OG0000280	Mycoplasma_agalactiae	gi|71851760|gb|AAZ44368.1|	gi|290752950|emb|CBH40925.1|
OG0000280	Mycoplasma_genitalium	gi|71851760|gb|AAZ44368.1|	gi|3845038|gb|AAC72465.1|
OG0000280	Mycoplasma_gallisepticum	gi|71851760|gb|AAZ44368.1|	gi|31541675|gb|AAP56975.1|
OG0000281	Mycoplasma_gallisepticum	gi|71851759|gb|AAZ44367.1|	gi|284812231|gb|AAP56974.2|
OG0000281	Mycoplasma_genitalium	gi|71851759|gb|AAZ44367.1|	gi|3845037|gb|AAC72464.1|
OG0000281	Mycoplasma_agalactiae	gi|71851759|gb|AAZ44367.1|	gi|290752951|emb|CBH40926.1|
OG0000282	Mycoplasma_agalactiae	gi|71851947|gb|AAZ44555.1|	gi|290752954|emb|CBH40929.1|
OG0000282	Mycoplasma_gallisepticum	gi|71851947|gb|AAZ44555.1|	gi|284811877|gb|AAP56430.2|
OG0000282	Mycoplasma_genitalium	gi|71851947|gb|AAZ44555.1|	gi|3845022|gb|AAC72450.1|
OG0000283	Mycoplasma_agalactiae	gi|71851949|gb|AAZ44557.1|	gi|290752982|emb|CBH40958.1|
OG0000283	Mycoplasma_genitalium	gi|71851949|gb|AAZ44557.1|	gi|3844912|gb|AAC71556.1|
OG0000283	Mycoplasma_gallisepticum	gi|71851949|gb|AAZ44557.1|	gi|284811912|gb|AAP56483.2|
OG0000284	Mycoplasma_genitalium	gi|71851826|gb|AAZ44434.1|	gi|3844860|gb|AAC71486.1|
OG0000284	Mycoplasma_gallisepticum	gi|71851826|gb|AAZ44434.1|	gi|284811983|gb|AAP56585.2|
OG0000284	Mycoplasma_agalactiae	gi|71851826|gb|AAZ44434.1|	gi|290752989|emb|CBH40965.1|
OG0000285	Mycoplasma_genitalium	gi|71851940|gb|AAZ44548.1|	gi|3844930|gb|AAC71572.1|
OG0000285	Mycoplasma_gallisepticum	gi|71851940|gb|AAZ44548.1|	gi|284812026|gb|AAP56667.2|
OG0000285	Mycoplasma_agalactiae	gi|71851940|gb|AAZ44548.1|	gi|290753000|emb|CBH40976.1|
OG0000286	Mycoplasma_genitalium	gi|144227422|gb|AAZ44103.2|	gi|3845013|gb|AAC71647.1|
OG0000286	Mycoplasma_gallisepticum	gi|144227422|gb|AAZ44103.2|	gi|284811879|gb|AAP56433.2|
OG0000286	Mycoplasma_agalactiae	gi|144227422|gb|AAZ44103.2|	gi|290753003|emb|CBH40979.1|
OG0000287	Mycoplasma_agalactiae	gi|144227539|gb|AAZ44344.2|	gi|290753005|emb|CBH40981.1|
OG0000287	Mycoplasma_genitalium	gi|144227539|gb|AAZ44344.2|	gi|1045730|gb|AAC71273.1|
OG0000287	Mycoplasma_gallisepticum	gi|144227539|gb|AAZ44344.2|	gi|31541577|gb|AAP56877.1|
OG0000288	Mycoplasma_genitalium	gi|144227538|gb|AAZ44343.2|	gi|1045675|gb|AAC71223.1|
OG0000288	Mycoplasma_gallisepticum	gi|144227538|gb|AAZ44343.2|	gi|284812297|gb|AAP57070.2|
OG0000288	Mycoplasma_agalactiae	gi|144227538|gb|AAZ44343.2|	gi|290753006|emb|CBH40982.1|
OG0000289	Mycoplasma_gallisepticum	gi|144227537|gb|AAZ44342.2|	gi|284812298|gb|AAP57071.2|
OG0000289	Mycoplasma_genitalium	gi|144227537|gb|AAZ44342.2|	gi|1045674|gb|AAC71222.1|
OG0000289	Mycoplasma_agalactiae	gi|144227537|gb|AAZ44342.2|	gi|290753007|emb|CBH40983.1|
OG0000290	Mycoplasma_genitalium	gi|144227536|gb|AAZ44340.2|	gi|3844724|gb|AAC71351.1|
OG0000290	Mycoplasma_gallisepticum	gi|144227536|gb|AAZ44340.2|	gi|284812221|gb|AAP56950.2|
OG0000290	Mycoplasma_agalactiae	gi|144227536|gb|AAZ44340.2|	gi|290753009|emb|CBH40985.1|
OG0000291	Mycoplasma_agalactiae	gi|144227535|gb|AAZ44339.2|	gi|290753010|emb|CBH40986.1|
OG0000291	Mycoplasma_gallisepticum	gi|144227535|gb|AAZ44339.2|	gi|284812222|gb|AAP56951.2|
OG0000291	Mycoplasma_genitalium	gi|144227535|gb|AAZ44339.2|	gi|84626167|gb|AAC71650.2|
OG0000292	Mycoplasma_agalactiae	gi|71852071|gb|AAZ44679.1|	gi|290753012|emb|CBH40988.1|
OG0000292	Mycoplasma_genitalium	gi|71852071|gb|AAZ44679.1|	gi|84626143|gb|AAC72451.2|
OG0000292	Mycoplasma_gallisepticum	gi|71852071|gb|AAZ44679.1|	gi|31541630|gb|AAP56930.1|
OG0000293	Mycoplasma_genitalium	gi|144227550|gb|AAZ44364.2|	gi|3844703|gb|AAC71332.1|
OG0000293	Mycoplasma_gallisepticum	gi|144227550|gb|AAZ44364.2|	gi|284811987|gb|AAP56590.2|
OG0000293	Mycoplasma_agalactiae	gi|144227550|gb|AAZ44364.2|	gi|290753016|emb|CBH40992.1|
OG0000294	Mycoplasma_gallisepticum	gi|71852012|gb|AAZ44620.1|	gi|284811885|gb|AAP56441.2|
OG0000294	Mycoplasma_genitalium	gi|71852012|gb|AAZ44620.1|	gi|84626148|gb|AAC72458.2|
OG0000294	Mycoplasma_agalactiae	gi|71852012|gb|AAZ44620.1|	gi|290753017|emb|CBH40993.1|
OG0000295	Mycoplasma_agalactiae	gi|144227471|gb|AAZ44202.2|	gi|290753020|emb|CBH40996.1|
OG0000295	Mycoplasma_gallisepticum	gi|144227471|gb|AAZ44202.2|	gi|31541237|gb|AAP56539.1|
OG0000295	Mycoplasma_genitalium	gi|144227471|gb|AAZ44202.2|	gi|1045971|gb|AAC71498.1|
OG0000296	Mycoplasma_agalactiae	gi|71852061|gb|AAZ44669.1|	gi|290753021|emb|CBH40997.1|
OG0000296	Mycoplasma_gallisepticum	gi|71852061|gb|AAZ44669.1|	gi|31541163|gb|AAP56465.1|
OG0000296	Mycoplasma_genitalium	gi|71852061|gb|AAZ44669.1|	gi|3844735|gb|AAC71360.1|
OG0000297	Mycoplasma_agalactiae	gi|144227706|gb|AAZ44670.2|	gi|290753023|emb|CBH40999.1|
OG0000297	Mycoplasma_gallisepticum	gi|144227706|gb|AAZ44670.2|	gi|284811901|gb|AAP56463.2|
OG0000297	Mycoplasma_genitalium	gi|144227706|gb|AAZ44670.2|	gi|3844734|gb|AAC71359.1|
OG0000298	Mycoplasma_genitalium	gi|71852086|gb|AAZ44694.1|	gi|3844644|gb|AAC71250.1|
OG0000298	Mycoplasma_gallisepticum	gi|71852086|gb|AAZ44694.1|	gi|284812256|gb|AAP57013.2|
OG0000298	Mycoplasma_agalactiae	gi|71852086|gb|AAZ44694.1|	gi|290753025|emb|CBH41001.1|
OG0000299	Mycoplasma_agalactiae	gi|71852144|gb|AAZ44752.1|	gi|290753027|emb|CBH41003.1|
OG0000299	Mycoplasma_gallisepticum	gi|71852144|gb|AAZ44752.1|	gi|284812224|gb|AAP56958.2|
OG0000299	Mycoplasma_genitalium	gi|71852144|gb|AAZ44752.1|	gi|3844686|gb|AAC71316.1|
OG0000300	Mycoplasma_genitalium	gi|144227463|gb|AAZ44183.2|	gi|3844731|gb|AAC71357.1|
OG0000300	Mycoplasma_gallisepticum	gi|144227463|gb|AAZ44183.2|	gi|284811844|gb|AAP56370.2|
OG0000300	Mycoplasma_agalactiae	gi|144227463|gb|AAZ44183.2|	gi|290753049|emb|CBH41025.1|
OG0000301	Mycoplasma_gallisepticum	gi|144227621|gb|AAZ44506.2|	gi|284811911|gb|AAP56480.2|
OG0000301	Mycoplasma_genitalium	gi|144227621|gb|AAZ44506.2|	gi|3844953|gb|AAC71593.1|
OG0000301	Mycoplasma_agalactiae	gi|144227621|gb|AAZ44506.2|	gi|290753051|emb|CBH41027.1|
OG0000302	Mycoplasma_agalactiae	gi|71851511|gb|AAZ44119.1|	gi|290753053|emb|CBH41029.1|
OG0000302	Mycoplasma_genitalium	gi|71851511|gb|AAZ44119.1|	gi|3844688|gb|AAC71318.1|
OG0000302	Mycoplasma_gallisepticum	gi|71851511|gb|AAZ44119.1|	gi|284812223|gb|AAP56956.2|
OG0000303	Mycoplasma_agalactiae	gi|144227429|gb|AAZ44118.2|	gi|290753054|emb|CBH41030.1|
OG0000303	Mycoplasma_genitalium	gi|144227429|gb|AAZ44118.2|	gi|3844687|gb|AAC71317.1|
OG0000303	Mycoplasma_gallisepticum	gi|144227429|gb|AAZ44118.2|	gi|31541657|gb|AAP56957.1|
OG0000304	Mycoplasma_genitalium	gi|144227735|gb|AAZ44717.2|	gi|3844814|gb|AAC71433.1|
OG0000304	Mycoplasma_gallisepticum	gi|144227735|gb|AAZ44717.2|	gi|31541451|gb|AAP56752.1|
OG0000304	Mycoplasma_agalactiae	gi|144227735|gb|AAZ44717.2|	gi|290753057|emb|CBH41033.1|
OG0000305	Mycoplasma_agalactiae	gi|144227734|gb|AAZ44716.2|	gi|290753058|emb|CBH41034.1|
OG0000305	Mycoplasma_gallisepticum	gi|144227734|gb|AAZ44716.2|	gi|284812088|gb|AAP56753.2|
OG0000305	Mycoplasma_genitalium	gi|144227734|gb|AAZ44716.2|	gi|3844813|gb|AAC71432.1|
OG0000306	Mycoplasma_agalactiae	gi|71852107|gb|AAZ44715.1|	gi|290753059|emb|CBH41035.1|
OG0000306	Mycoplasma_gallisepticum	gi|71852107|gb|AAZ44715.1|	gi|284812089|gb|AAP56754.2|
OG0000306	Mycoplasma_genitalium	gi|71852107|gb|AAZ44715.1|	gi|3844812|gb|AAC71431.1|
OG0000307	Mycoplasma_gallisepticum	gi|144227450|gb|AAZ44160.2|	gi|284811930|gb|AAP56508.2|
OG0000307	Mycoplasma_genitalium	gi|144227450|gb|AAZ44160.2|	gi|3844909|gb|AAC71553.1|
OG0000307	Mycoplasma_agalactiae	gi|144227450|gb|AAZ44160.2|	gi|290753061|emb|CBH41037.1|
OG0000308	Mycoplasma_agalactiae	gi|71851551|gb|AAZ44159.1|	gi|290753062|emb|CBH41038.1|
OG0000308	Mycoplasma_genitalium	gi|71851551|gb|AAZ44159.1|	gi|3844910|gb|AAC71554.1|
OG0000308	Mycoplasma_gallisepticum	gi|71851551|gb|AAZ44159.1|	gi|284811931|gb|AAP56509.2|
OG0000309	Mycoplasma_genitalium	gi|71852060|gb|AAZ44668.1|	gi|3844736|gb|AAC71361.1|
OG0000309	Mycoplasma_agalactiae	gi|71852060|gb|AAZ44668.1|	gi|290753067|emb|CBH41043.1|
OG0000309	Mycoplasma_gallisepticum	gi|71852060|gb|AAZ44668.1|	gi|284811902|gb|AAP56466.2|
OG0000310	Mycoplasma_agalactiae	gi|71851545|gb|AAZ44153.1|	gi|290753068|emb|CBH41044.1|
OG0000310	Mycoplasma_genitalium	gi|71851545|gb|AAZ44153.1|	gi|84626163|gb|AAC72475.2|
OG0000310	Mycoplasma_gallisepticum	gi|71851545|gb|AAZ44153.1|	gi|284812014|gb|AAP56639.2|
OG0000311	Mycoplasma_agalactiae	gi|144227482|gb|AAZ44227.2|	gi|290753072|emb|CBH41048.1|
OG0000311	Mycoplasma_genitalium	gi|144227482|gb|AAZ44227.2|	gi|1045951|gb|AAC71479.1|
OG0000311	Mycoplasma_gallisepticum	gi|144227482|gb|AAZ44227.2|	gi|284811918|gb|AAP56488.2|
OG0000312	Mycoplasma_agalactiae	gi|71851618|gb|AAZ44226.1|	gi|290753073|emb|CBH41049.1|
OG0000312	Mycoplasma_genitalium	gi|71851618|gb|AAZ44226.1|	gi|1045950|gb|AAC71478.1|
OG0000312	Mycoplasma_gallisepticum	gi|71851618|gb|AAZ44226.1|	gi|284811917|gb|AAP56487.2|
OG0000313	Mycoplasma_gallisepticum	gi|71851744|gb|AAZ44352.1|	gi|284812119|gb|AAP56793.2|
OG0000313	Mycoplasma_genitalium	gi|71851744|gb|AAZ44352.1|	gi|1045733|gb|AAC71276.1|
OG0000313	Mycoplasma_agalactiae	gi|71851744|gb|AAZ44352.1|	gi|290753077|emb|CBH41053.1|
OG0000314	Mycoplasma_gallisepticum	gi|144227508|gb|AAZ44293.2|	gi|284811848|gb|AAP56376.2|
OG0000314	Mycoplasma_genitalium	gi|144227508|gb|AAZ44293.2|	gi|3845051|gb|AAC72477.1|
OG0000314	Mycoplasma_agalactiae	gi|144227508|gb|AAZ44293.2|	gi|290753083|emb|CBH41059.1|
OG0000315	Mycoplasma_genitalium	gi|144227507|gb|AAZ44292.2|	gi|3844671|gb|AAC71302.1|
OG0000315	Mycoplasma_gallisepticum	gi|144227507|gb|AAZ44292.2|	gi|31541717|gb|AAP57017.1|
OG0000315	Mycoplasma_agalactiae	gi|144227507|gb|AAZ44292.2|	gi|290753084|emb|CBH41060.1|
OG0000316	Mycoplasma_gallisepticum	gi|71851683|gb|AAZ44291.1|	gi|284812257|gb|AAP57016.2|
OG0000316	Mycoplasma_genitalium	gi|71851683|gb|AAZ44291.1|	gi|3844670|gb|AAC71301.1|
OG0000316	Mycoplasma_agalactiae	gi|71851683|gb|AAZ44291.1|	gi|290753085|emb|CBH41061.1|
OG0000318	Mycoplasma_gallisepticum	gi|71851563|gb|AAZ44171.1|	gi|31541241|gb|AAP56543.1|
OG0000318	Mycoplasma_genitalium	gi|71851563|gb|AAZ44171.1|	gi|84626145|gb|AAC71447.2|, gi|3844828|gb|AAC71446.1|
OG0000325	Mycoplasma_gallisepticum	gi|144227513|gb|AAZ44302.2|	gi|284812166|gb|AAP56867.2|
OG0000325	Mycoplasma_agalactiae	gi|144227513|gb|AAZ44302.2|	gi|290752298|emb|CBH40269.1|
OG0000326	Mycoplasma_gallisepticum	gi|144227512|gb|AAZ44301.2|	gi|31541568|gb|AAP56868.1|
OG0000326	Mycoplasma_agalactiae	gi|144227512|gb|AAZ44301.2|	gi|290752299|emb|CBH40270.1|
OG0000327	Mycoplasma_gallisepticum	gi|144227511|gb|AAZ44300.2|	gi|284812167|gb|AAP56869.2|
OG0000327	Mycoplasma_agalactiae	gi|144227511|gb|AAZ44300.2|	gi|290752300|emb|CBH40271.1|
OG0000328	Mycoplasma_gallisepticum	gi|71851691|gb|AAZ44299.1|	gi|31541570|gb|AAP56870.1|
OG0000328	Mycoplasma_agalactiae	gi|71851691|gb|AAZ44299.1|	gi|290752301|emb|CBH40272.1|
OG0000329	Mycoplasma_agalactiae	gi|144227515|gb|AAZ44304.2|	gi|290752302|emb|CBH40273.1|
OG0000329	Mycoplasma_gallisepticum	gi|144227515|gb|AAZ44304.2|	gi|284812168|gb|AAP56871.2|
OG0000330	Mycoplasma_gallisepticum	gi|144227514|gb|AAZ44303.2|	gi|284812169|gb|AAP56872.2|
OG0000330	Mycoplasma_agalactiae	gi|144227514|gb|AAZ44303.2|	gi|290752303|emb|CBH40274.1|
OG0000333	Mycoplasma_agalactiae	gi|144227657|gb|AAZ44569.2|	gi|290752584|emb|CBH40556.1|, gi|290752328|emb|CBH40299.1|
OG0000335	Mycoplasma_agalactiae	gi|144227486|gb|AAZ44231.2|	gi|290752352|emb|CBH40323.1|
OG0000335	Mycoplasma_gallisepticum	gi|144227486|gb|AAZ44231.2|	gi|31541548|gb|AAP56848.1|
OG0000337	Mycoplasma_gallisepticum	gi|71851807|gb|AAZ44415.1|	gi|31541459|gb|AAP56760.1|
OG0000337	Mycoplasma_agalactiae	gi|71851807|gb|AAZ44415.1|	gi|290752388|emb|CBH40359.1|
OG0000338	Mycoplasma_genitalium	gi|144227677|gb|AAZ44608.2|	gi|3844779|gb|AAC71402.1|
OG0000338	Mycoplasma_agalactiae	gi|144227677|gb|AAZ44608.2|	gi|290752390|emb|CBH40361.1|
OG0000342	Mycoplasma_agalactiae	gi|71851790|gb|AAZ44398.1|, gi|144227612|gb|AAZ44487.2|	gi|290752416|emb|CBH40387.1|
OG0000343	Mycoplasma_agalactiae	gi|144227622|gb|AAZ44509.2|	gi|290752418|emb|CBH40389.1|, gi|290752417|emb|CBH40388.1|
OG0000346	Mycoplasma_agalactiae	gi|71851952|gb|AAZ44560.1|	gi|290752442|emb|CBH40413.1|
OG0000346	Mycoplasma_gallisepticum	gi|71851952|gb|AAZ44560.1|	gi|284812190|gb|AAP56898.2|
OG0000350	Mycoplasma_gallisepticum	gi|144227549|gb|AAZ44363.2|	gi|31541235|gb|AAP56537.1|
OG0000350	Mycoplasma_agalactiae	gi|144227549|gb|AAZ44363.2|	gi|290752479|emb|CBH40451.1|
OG0000351	Mycoplasma_gallisepticum	gi|71851751|gb|AAZ44359.1|	gi|284811905|gb|AAP56469.2|
OG0000351	Mycoplasma_agalactiae	gi|71851751|gb|AAZ44359.1|	gi|290752486|emb|CBH40458.1|
OG0000352	Mycoplasma_agalactiae	gi|71851578|gb|AAZ44186.1|	gi|290752518|emb|CBH40490.1|
OG0000352	Mycoplasma_gallisepticum	gi|71851578|gb|AAZ44186.1|	gi|284812053|gb|AAP56710.2|
OG0000353	Mycoplasma_agalactiae	gi|71851543|gb|AAZ44151.1|	gi|290752520|emb|CBH40492.1|
OG0000353	Mycoplasma_gallisepticum	gi|71851543|gb|AAZ44151.1|	gi|31541436|gb|AAP56737.1|
OG0000366	Mycoplasma_gallisepticum	gi|144227655|gb|AAZ44566.2|	gi|284812247|gb|AAP57001.2|
OG0000366	Mycoplasma_agalactiae	gi|144227655|gb|AAZ44566.2|	gi|290752569|emb|CBH40541.1|
OG0000367	Mycoplasma_gallisepticum	gi|144227654|gb|AAZ44565.2|	gi|31541702|gb|AAP57002.1|
OG0000367	Mycoplasma_agalactiae	gi|144227654|gb|AAZ44565.2|	gi|290752570|emb|CBH40542.1|
OG0000368	Mycoplasma_gallisepticum	gi|71851954|gb|AAZ44562.1|	gi|31541706|gb|AAP57006.1|
OG0000368	Mycoplasma_agalactiae	gi|71851954|gb|AAZ44562.1|	gi|290752573|emb|CBH40545.1|
OG0000369	Mycoplasma_agalactiae	gi|71851953|gb|AAZ44561.1|	gi|290752574|emb|CBH40546.1|
OG0000369	Mycoplasma_gallisepticum	gi|71851953|gb|AAZ44561.1|	gi|284812251|gb|AAP57007.2|
OG0000373	Mycoplasma_agalactiae	gi|144227740|gb|AAZ44725.2|	gi|290752670|emb|CBH40643.1|
OG0000373	Mycoplasma_gallisepticum	gi|144227740|gb|AAZ44725.2|	gi|31541325|gb|AAP56626.1|
OG0000377	Mycoplasma_gallisepticum	gi|71851634|gb|AAZ44242.1|	gi|31541441|gb|AAP56742.1|
OG0000377	Mycoplasma_agalactiae	gi|71851634|gb|AAZ44242.1|	gi|290752703|emb|CBH40677.1|
OG0000378	Mycoplasma_gallisepticum	gi|71851593|gb|AAZ44201.1|	gi|284812187|gb|AAP56893.2|
